Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,2013,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.910929978
"Egypt, Arab Rep.",EGY,2012,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.910549998
"Egypt, Arab Rep.",EGY,2011,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.921079993
"Egypt, Arab Rep.",EGY,2010,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.924929976
"Egypt, Arab Rep.",EGY,2009,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.905179977
"Egypt, Arab Rep.",EGY,2008,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.938220024
"Egypt, Arab Rep.",EGY,2007,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.767069995
"Egypt, Arab Rep.",EGY,2006,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.883830011
"Egypt, Arab Rep.",EGY,2005,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.847329974
"Egypt, Arab Rep.",EGY,2004,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.814930022
"Egypt, Arab Rep.",EGY,2003,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.876049995
"Egypt, Arab Rep.",EGY,2002,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.825649977
"Egypt, Arab Rep.",EGY,2001,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.800119996
"Egypt, Arab Rep.",EGY,1991,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.610450029
"Egypt, Arab Rep.",EGY,1990,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.555360019
"Egypt, Arab Rep.",EGY,1989,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.539300025
"Egypt, Arab Rep.",EGY,1988,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.519720018
"Egypt, Arab Rep.",EGY,1987,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.425760001
"Egypt, Arab Rep.",EGY,1986,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.452039987
"Egypt, Arab Rep.",EGY,1985,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.529420018
"Egypt, Arab Rep.",EGY,1984,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.495370001
"Egypt, Arab Rep.",EGY,1983,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.500869989
"Egypt, Arab Rep.",EGY,1982,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.490990013
"Egypt, Arab Rep.",EGY,1981,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.484160006
"Egypt, Arab Rep.",EGY,1980,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.463699996
"Egypt, Arab Rep.",EGY,1979,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.451319993
"Egypt, Arab Rep.",EGY,1978,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.427769989
"Egypt, Arab Rep.",EGY,1977,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.420599997
"Egypt, Arab Rep.",EGY,1976,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.448210001
"Egypt, Arab Rep.",EGY,1975,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.429309994
"Egypt, Arab Rep.",EGY,1974,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.421420008
"Egypt, Arab Rep.",EGY,1973,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.414709985
"Egypt, Arab Rep.",EGY,1972,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.390100002
"Egypt, Arab Rep.",EGY,1971,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.38282001
"Egypt, Arab Rep.",EGY,2019,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,29.28243065
"Egypt, Arab Rep.",EGY,2018,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,28.64514923
"Egypt, Arab Rep.",EGY,2017,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,28.70859909
"Egypt, Arab Rep.",EGY,2016,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,29.62921906
"Egypt, Arab Rep.",EGY,2014,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,29.62553024
"Egypt, Arab Rep.",EGY,2013,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.1421299
"Egypt, Arab Rep.",EGY,2012,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.87968063
"Egypt, Arab Rep.",EGY,2011,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.71525955
"Egypt, Arab Rep.",EGY,2010,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,26.31287956
"Egypt, Arab Rep.",EGY,2009,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.67781067
"Egypt, Arab Rep.",EGY,2008,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,21.11554909
"Egypt, Arab Rep.",EGY,2007,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,16.25181961
"Egypt, Arab Rep.",EGY,2006,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,16.53009987
"Egypt, Arab Rep.",EGY,2005,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,15.31725979
"Egypt, Arab Rep.",EGY,2004,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,13.45720005
"Egypt, Arab Rep.",EGY,2003,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,12.98071957
"Egypt, Arab Rep.",EGY,2002,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,12.16802979
"Egypt, Arab Rep.",EGY,2001,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,11.39256954
"Egypt, Arab Rep.",EGY,2000,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,10.57518005
"Egypt, Arab Rep.",EGY,1999,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,9.676730156
"Egypt, Arab Rep.",EGY,1998,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,9.202249527
"Egypt, Arab Rep.",EGY,1997,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,8.280389786
"Egypt, Arab Rep.",EGY,1996,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,7.545340061
"Egypt, Arab Rep.",EGY,1995,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,7.299550056
"Egypt, Arab Rep.",EGY,1994,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,7.001669884
"Egypt, Arab Rep.",EGY,1993,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,6.824779987
"Egypt, Arab Rep.",EGY,1992,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,6.59649992
"Egypt, Arab Rep.",EGY,1991,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,6.029469967
"Egypt, Arab Rep.",EGY,1990,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,5.467679977
"Egypt, Arab Rep.",EGY,1989,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,5.17730999
"Egypt, Arab Rep.",EGY,1988,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,4.961649895
"Egypt, Arab Rep.",EGY,1987,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,4.587190151
"Egypt, Arab Rep.",EGY,1986,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,4.496590137
"Egypt, Arab Rep.",EGY,1983,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,3.262540102
"Egypt, Arab Rep.",EGY,1982,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,3.089149952
"Egypt, Arab Rep.",EGY,1981,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,3.118489981
"Egypt, Arab Rep.",EGY,1980,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,2.881059885
"Egypt, Arab Rep.",EGY,1979,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,2.602969885
"Egypt, Arab Rep.",EGY,1977,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,2.096029997
"Egypt, Arab Rep.",EGY,1976,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.924110055
"Egypt, Arab Rep.",EGY,1975,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.679419994
"Egypt, Arab Rep.",EGY,1974,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.668050051
"Egypt, Arab Rep.",EGY,1973,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.530560017
"Egypt, Arab Rep.",EGY,1972,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.341989994
"Egypt, Arab Rep.",EGY,1971,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.282500029
"Egypt, Arab Rep.",EGY,2019,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,29.25798988
"Egypt, Arab Rep.",EGY,2018,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,28.76635933
"Egypt, Arab Rep.",EGY,2017,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,29.06418991
"Egypt, Arab Rep.",EGY,2016,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,30.15512085
"Egypt, Arab Rep.",EGY,2014,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,30.19659996
"Egypt, Arab Rep.",EGY,2013,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,24.89925957
"Egypt, Arab Rep.",EGY,2012,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,25.67240906
"Egypt, Arab Rep.",EGY,2011,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,25.52666092
"Egypt, Arab Rep.",EGY,2010,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,30.10165977
"Egypt, Arab Rep.",EGY,2009,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,23.56242943
"Egypt, Arab Rep.",EGY,2008,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.90467072
"Egypt, Arab Rep.",EGY,2007,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,17.03784943
"Egypt, Arab Rep.",EGY,2006,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,17.29434967
"Egypt, Arab Rep.",EGY,2005,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,15.9843502
"Egypt, Arab Rep.",EGY,2004,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,14.01158047
"Egypt, Arab Rep.",EGY,2003,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,13.52418995
"Egypt, Arab Rep.",EGY,2002,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,12.7480402
"Egypt, Arab Rep.",EGY,2001,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,11.90095043
"Egypt, Arab Rep.",EGY,2000,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,11.03575993
"Egypt, Arab Rep.",EGY,1999,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,10.09099007
"Egypt, Arab Rep.",EGY,1998,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,9.527689934
"Egypt, Arab Rep.",EGY,1997,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,8.566430092
"Egypt, Arab Rep.",EGY,1996,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,7.774439812
"Egypt, Arab Rep.",EGY,1995,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,7.449779987
"Egypt, Arab Rep.",EGY,1994,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,7.152800083
"Egypt, Arab Rep.",EGY,1993,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,6.914239883
"Egypt, Arab Rep.",EGY,1992,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,6.64688015
"Egypt, Arab Rep.",EGY,1991,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,6.033140182
"Egypt, Arab Rep.",EGY,1990,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,5.521140099
"Egypt, Arab Rep.",EGY,1989,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,5.244709969
"Egypt, Arab Rep.",EGY,1988,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,5.011260033
"Egypt, Arab Rep.",EGY,1987,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,4.612050056
"Egypt, Arab Rep.",EGY,1986,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,4.501450062
"Egypt, Arab Rep.",EGY,1983,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,3.239820004
"Egypt, Arab Rep.",EGY,1982,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,3.024800062
"Egypt, Arab Rep.",EGY,1981,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,3.048510075
"Egypt, Arab Rep.",EGY,1980,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,2.829149961
"Egypt, Arab Rep.",EGY,1979,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,2.450589895
"Egypt, Arab Rep.",EGY,1977,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,2.073110104
"Egypt, Arab Rep.",EGY,1976,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.846779943
"Egypt, Arab Rep.",EGY,1975,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.568619967
"Egypt, Arab Rep.",EGY,1974,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.554999948
"Egypt, Arab Rep.",EGY,1973,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.456599951
"Egypt, Arab Rep.",EGY,1972,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.278409958
"Egypt, Arab Rep.",EGY,1971,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.157770038
"Egypt, Arab Rep.",EGY,2021,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,97.4683609
"Egypt, Arab Rep.",EGY,2020,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,96.92626953
"Egypt, Arab Rep.",EGY,2019,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,93.0458374
"Egypt, Arab Rep.",EGY,2018,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,90.82488251
"Egypt, Arab Rep.",EGY,2017,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,87.04849243
"Egypt, Arab Rep.",EGY,2016,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,87.86392212
"Egypt, Arab Rep.",EGY,2013,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,92.10447693
"Egypt, Arab Rep.",EGY,2010,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,89.60163879
"Egypt, Arab Rep.",EGY,2009,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,88.1973114
"Egypt, Arab Rep.",EGY,2007,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,85.18692017
"Egypt, Arab Rep.",EGY,2006,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,81.60558319
"Egypt, Arab Rep.",EGY,2005,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,83.56535339
"Egypt, Arab Rep.",EGY,2004,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,84.14230347
"Egypt, Arab Rep.",EGY,2003,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,82.73919678
"Egypt, Arab Rep.",EGY,2002,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,86.02451324
"Egypt, Arab Rep.",EGY,2001,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,85.37671661
"Egypt, Arab Rep.",EGY,2000,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,86.76283264
"Egypt, Arab Rep.",EGY,1999,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,87.42829132
"Egypt, Arab Rep.",EGY,1997,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,80.67273712
"Egypt, Arab Rep.",EGY,1986,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,60.96099854
"Egypt, Arab Rep.",EGY,1981,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,44.36146927
"Egypt, Arab Rep.",EGY,1980,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,37.03174973
"Egypt, Arab Rep.",EGY,1979,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,23.77475929
"Egypt, Arab Rep.",EGY,1978,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,36.79687119
"Egypt, Arab Rep.",EGY,1977,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,47.01810837
"Egypt, Arab Rep.",EGY,1976,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,46.60477829
"Egypt, Arab Rep.",EGY,1975,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,45.18442917
"Egypt, Arab Rep.",EGY,1974,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,43.58219147
"Egypt, Arab Rep.",EGY,1973,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,41.30395889
"Egypt, Arab Rep.",EGY,1972,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,38.91122818
"Egypt, Arab Rep.",EGY,1971,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,41.44372177
"Egypt, Arab Rep.",EGY,2021,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,97.47714996
"Egypt, Arab Rep.",EGY,2020,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,96.23622894
"Egypt, Arab Rep.",EGY,2019,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,92.66377258
"Egypt, Arab Rep.",EGY,2018,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,90.43125916
"Egypt, Arab Rep.",EGY,2017,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,87.76918793
"Egypt, Arab Rep.",EGY,2016,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,88.19715118
"Egypt, Arab Rep.",EGY,2013,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,91.94277191
"Egypt, Arab Rep.",EGY,2010,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,91.18817902
"Egypt, Arab Rep.",EGY,2009,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,90.13648224
"Egypt, Arab Rep.",EGY,2007,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,87.79016876
"Egypt, Arab Rep.",EGY,2006,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,82.95095825
"Egypt, Arab Rep.",EGY,2005,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,88.92549133
"Egypt, Arab Rep.",EGY,2004,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,85.37232208
"Egypt, Arab Rep.",EGY,2003,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,84.61148071
"Egypt, Arab Rep.",EGY,2002,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,85.76347351
"Egypt, Arab Rep.",EGY,2001,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,89.42508698
"Egypt, Arab Rep.",EGY,2000,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,92.06593323
"Egypt, Arab Rep.",EGY,1999,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,93.73877716
"Egypt, Arab Rep.",EGY,1997,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,91.05728149
"Egypt, Arab Rep.",EGY,1986,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,81.2694397
"Egypt, Arab Rep.",EGY,1981,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,65.84777069
"Egypt, Arab Rep.",EGY,1980,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,55.67219925
"Egypt, Arab Rep.",EGY,1979,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,47.71173859
"Egypt, Arab Rep.",EGY,1978,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,69.83567047
"Egypt, Arab Rep.",EGY,1977,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,75.6908493
"Egypt, Arab Rep.",EGY,1976,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,74.948349
"Egypt, Arab Rep.",EGY,1975,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,74.05822754
"Egypt, Arab Rep.",EGY,1974,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,70.7647171
"Egypt, Arab Rep.",EGY,1973,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,69.26834106
"Egypt, Arab Rep.",EGY,1972,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,65.65367889
